public_id,url,name,name_kana,name_romaji,brewery_id,brewery_name,brewery_name_romaji,brewery_url,brewery_website,category,rice,polishing_ratio_pct,abv_pct,sake_meter_value,acidity,yeast,water_source,starter_method,pressing_filtration,pasteurization,milling_tech,has_gas,aroma_type,acidity_type,taste_sweet_dry,taste_acidity,taste_umami,taste_aroma,taste_body,taste_finish,taste_drinkability,volumes_ml,brewery_confirmed_spec,brewery_confirmed_taste,updated_at
29863,https://find-sake.me/sake/29863,農口尚彦研究所 山廃純米大吟醸 山田錦 2020,のぐちなおひこけんきゅうしょ やまはい じゅんまいだいぎんじょう やまだにしき 2020,Noguchi Naohiko Sake Institute Yamahai Junmai Daiginjo Yamada Nishiki 2020,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米大吟醸,山田錦,,,,,,,山廃,,,,,A:メロン・白桃系,中庸・バランス系,3,4,4,5,4,4,4,750,false,false,2026-09-06
3299,https://find-sake.me/sake/3299,農口尚彦研究所 春のしぼりたて 無濾過生原酒 うすにごり 2025,のぐちなおひこけんきゅうしょ はるのしぼりたて むろかなまげんしゅ うすにごり 2025,Noguchi Naohiko Sake Institute Haru-no-shiboritate Muroka Nama Genshu Usunigori 2025,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,,五百万石,,19,,,,,,無濾過、うすにごり,生酒、原酒,,,A:メロン・白桃系,,2,3,4,4,5,4,2,720;1800,false,false,2026-09-07
60174,https://find-sake.me/sake/60174,農口尚彦研究所 有機米使用 純米吟醸 無濾過生原酒 2020,のぐちなおひこけんきゅうしょ ゆうきまいしよう じゅんまいぎんじょう むろかなまげんしゅ 2020,Noguchi Naohiko Sake Institute Yukimai Shiyo Junmai Ginjo Muroka Nama Genshu 2020,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米吟醸,五百万石,,19,,,,,,無濾過,生酒、原酒,,,A:メロン・白桃系,,2,4,4,4,5,4,2,300;720,false,false,2026-08-20
57268,https://find-sake.me/sake/57268,農口尚彦研究所 本醸造酒 無濾過生原酒 2024,のぐちなおひこけんきゅうしょ ほんじょうぞうしゅ むろかなまげんしゅ 2024,Noguchi Naohiko Sake Institute Honjozoshu Muroka Nama Genshu 2024,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,本醸造酒,五百万石,60,19,,,,,,無濾過,生酒、原酒,,,,中庸・バランス系,4,3,4,4,5,5,2,720;1800,false,false,2026-08-20
53865,https://find-sake.me/sake/53865,農口尚彦研究所 純米 無濾過生原酒 2024,のぐちなおひこけんきゅうしょ じゅんまい むろかなまげんしゅ 2024,Noguchi Naohiko Sake Institute Junmai Muroka Nama Genshu 2024,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米酒,五百万石（石川県産）,60,19,,,,,,無濾過,生酒、原酒,,,,,3,3,4,3,4,4,3,720;1800,false,false,2026-08-20
46580,https://find-sake.me/sake/46580,農口尚彦研究所 純米 無濾過生原酒 美山錦 2022,のぐちなおひこけんきゅうしょ じゅんまい むろかなまげんしゅ みやまにしき 2022,Noguchi Naohiko Sake Institute Junmai Muroka Nama Genshu Miyama Nishiki 2022,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米酒,美山錦,60,18,,,,,,無濾過,生酒、原酒,,,A:メロン・白桃系,,3,4,4,4,4,4,3,720;1800,false,false,2026-08-20
42913,https://find-sake.me/sake/42913,農口尚彦研究所 純米大吟醸 無濾過原酒 山田錦 2019,のぐちなおひこけんきゅうしょ じゅんまいだいぎんじょう むろかげんしゅ やまだにしき 2019,Noguchi Naohiko Sake Institute Junmai Daiginjo Muroka Genshu Yamada Nishiki 2019,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米大吟醸,山田錦（兵庫県産）,50,18,,,,,,無濾過,原酒,,,A:メロン・白桃系,,5,3,4,5,5,5,1,720,false,false,2026-08-20
2149,https://find-sake.me/sake/2149,農口尚彦研究所 純米大吟醸 無濾過生原酒 2019,のぐちなおひこけんきゅうしょ じゅんまいだいぎんじょう むろかなまげんしゅ 2019,Noguchi Naohiko Sake Institute Junmai Daiginjo Muroka Nama Genshu 2019,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,純米大吟醸,山田錦,50,17,,,,,,無濾過,生酒、原酒,,,A:メロン・白桃系,,4,3,4,5,5,4,2,720;1800,false,false,2026-08-20
29106,https://find-sake.me/sake/29106,農口尚彦研究所 観音下,のぐちなおひこけんきゅうしょ かながそ,Noguchi Naohiko Sake Institute Kanagaso,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,本醸造,五百万石,,20,,,,,無濾過原酒,,,,,C:バナナ系,中庸・バランス系,4,3,4,3,2,4,4,720;1800,false,false,2026-09-07
56891,https://find-sake.me/sake/56891,農口尚彦研究所 観音下 大吟醸,のぐちなおひこけんきゅうしょ かながそ だいぎんじょう,Noguchi Naohiko Sake Institute Kanagaso Daiginjo,10033,農口尚彦研究所,Noguchi Naohiko Sake Institute,https://find-sake.me/brewery/10033,https://noguchi-naohiko.co.jp/,大吟醸,山田錦100%,50,19,,,,白山・手取川水系,,無濾過,原酒,,,D:熟成系,中庸・バランス系,3,3,4,4,5,4,3,720,false,false,2026-09-07
45878,https://find-sake.me/sake/45878,遊穂 ゆうほのあお 純米酒,ゆうほ ゆうほのあお じゅんまいしゅ,Yuho Yuho-no-ao Junmaishu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,山田錦（兵庫県黒田庄「躍動塾」産）,60,16,3.8,2,熊本酵母（KA-4）,能登水系,,,火入れ,扁平精米,,D:熟成系,中庸・バランス系,4,5,4,3,3,3,4,720;1800,false,false,2026-09-07
16183,https://find-sake.me/sake/16183,遊穂 ゆうほのあか 山おろし純米吟醸,ゆうほ ゆうほのあか やまおろしじゅんまいぎんじょう,Yuho Yuho-no-aka Yamaoroshi Junmai Ginjo,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米吟醸,山田錦、美山錦,55,17,3,2.6,熊本酵母（KA-1）,能登水系,古典的生酛,,火入れ、原酒,,,D:熟成系,重厚・乳酸系,3,5,5,3,4,3,2,720;1800,false,false,2026-09-07
40589,https://find-sake.me/sake/40589,遊穂 ゆうほのあか 山おろし純米吟醸 無濾過生原酒,ゆうほ ゆうほのあか やまおろしじゅんまいぎんじょう むろかなまげんしゅ,Yuho Yuho-no-aka Yamaoroshi Junmai Ginjo Muroka Nama Genshu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米吟醸,山田錦、美山錦,55,17,5.5,2.1,熊本酵母（KA-1）,能登水系,古典的生酛,無濾過,生酒、原酒,,,E:穀物・ふくよか系,重厚・乳酸系,3,5,5,4,5,4,2,720;1800,false,false,2026-08-20
15569,https://find-sake.me/sake/15569,遊穂 山おろし純米酒,ゆうほ やまおろしじゅんまいしゅ,Yuho Yamaoroshi Junmaishu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,五百万石、能登ひかり,60,15,6,2.2,,能登水系,古典的生酛,,火入れ、熟成,,,D:熟成系,重厚・乳酸系,4,5,5,2,4,3,2,720,false,false,2026-08-20
30823,https://find-sake.me/sake/30823,遊穂 山おろし純米酒 無濾過生原酒,ゆうほ やまおろしじゅんまいしゅ むろかなまげんしゅ,Yuho Yamaoroshi Junmaishu Muroka Nama Genshu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,五百万石、能登ひかり,61,17,5.9,2.4,協会9号酵母,能登水系,古典的生酛,無濾過,生酒、原酒,,,E:穀物・ふくよか系,重厚・乳酸系,4,5,5,3,5,4,1,720;1800,false,false,2026-08-20
58267,https://find-sake.me/sake/58267,遊穂 湯〜ほっ。,ゆうほ ゆ〜ほっ。,Yuho Yu~ho.,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,麹米:五百万石（石川県産・25%） / 掛米:能登ひかり（石川県産・75%）,58,15,5.6,2.2,協会9号酵母,能登水系,,,古酒,,,D:熟成系,重厚・乳酸系,4,5,5,2,4,2,2,1800,false,false,2026-08-20
54224,https://find-sake.me/sake/54224,遊穂 生酛純米 百万石ノ白,ゆうほ きもとじゅんまい ひゃくまんごくのしろ,Yuho Kimoto Junmai Hyakumangoku-no-shiro,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,百万石乃白、山田錦,68,14,3.2,1.8,金沢酵母,能登水系,モダン生酛,,火入れ、低アル原酒,,,C:バナナ系,爽快・リンゴ酸系,3,5,3,3,3,3,4,720;1800,false,false,2026-09-07
694,https://find-sake.me/sake/694,遊穂 碧 純米大吟醸 百万石乃白,ゆうほ ぺき じゅんまいだいぎんじょう ひゃくまんごくのしろ,Yuho Peki Junmai Daiginjo Hyakumangoku-no-shiro,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米大吟醸,百万石乃白100%（石川県産）,48,16,2,1.6,,能登水系,,,火入れ,,,B:青リンゴ・レモン系,中庸・バランス系,3,4,3,4,3,5,4,720,false,false,2026-08-20
35569,https://find-sake.me/sake/35569,遊穂 純米吟醸 山田錦・美山錦55,ゆうほ じゅんまいぎんじょう やまだにしき・みやまにしき55,Yuho Junmai Ginjo Yamada Nishiki / Miyama Nishiki 55,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米吟醸,山田錦（麹米・兵庫県西脇市黒田庄躍感塾産）／美山錦（掛米・長野県上伊那郡飯島町産）,55,16.3,5.1,1.9,熊本酵母（KA-1）,能登水系,,,火入れ,,,C:バナナ系,中庸・バランス系,3,5,4,3,5,4,3,720;1800,false,false,2026-08-20
59926,https://find-sake.me/sake/59926,遊穂 純米吟醸 山田錦・美山錦55 無濾過生原酒,ゆうほ じゅんまいぎんじょう やまだにしき・みやまにしき55 むろかなまげんしゅ,Yuho Junmai Ginjo Yamada Nishiki / Miyama Nishiki 55 Muroka Nama Genshu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米吟醸,山田錦24%（麹米・兵庫県黒田庄躍感塾産）／美山錦76%（掛米・長野県飯島産）,55,16,4.7,1.8,熊本酵母（KA-1）,能登水系,,無濾過,生原酒,,,C:バナナ系,中庸・バランス系,3,5,5,4,5,5,3,720;1800,false,false,2026-09-07
4512,https://find-sake.me/sake/4512,遊穂 純米吟醸 山田錦50,ゆうほ じゅんまいぎんじょう やまだにしき50,Yuho Junmai Ginjo Yamada Nishiki 50,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米吟醸,山田錦（兵庫県西脇市黒田庄「躍感塾」産100%）,50,16,4.3,1.9,熊本酵母（KA-1）,能登水系,,,火入れ,,,C:バナナ系,中庸・バランス系,3,5,4,3,4,4,3,720,false,false,2026-09-22
32071,https://find-sake.me/sake/32071,遊穂 純米酒,ゆうほ じゅんまいしゅ,Yuho Junmaishu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,麹米:五百万石（石川県産） / 掛米:能登ひかり（石川県産）,58,16,5.2,2,,能登水系,,,火入れ,,,E:穀物・ふくよか系,中庸・バランス系,4,5,4,2,4,4,3,720;1800,false,false,2026-09-07
43294,https://find-sake.me/sake/43294,遊穂 純米酒 無濾過生原酒,ゆうほ じゅんまいしゅ むろかなまげんしゅ,Yuho Junmaishu Muroka Nama Genshu,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米酒,麹米:五百万石（石川県産） / 掛米:能登ひかり（石川県産）,58,17.5,5.4,2.1,協会9号酵母,能登水系,,無濾過,生原酒,,,C:バナナ系,重厚・乳酸系,4,5,5,3,5,4,2,720;1800,false,false,2026-09-07
52164,https://find-sake.me/sake/52164,遊穂 紺 熟成純米大吟醸,ゆうほ こん じゅくせいじゅんまいだいぎんじょう,Yuho Kon Jukusei Junmai Daiginjo,10021,御祖酒造株式会社,Mioya Shuzo,https://find-sake.me/brewery/10021,http://mioya-sake.com/,純米大吟醸,山田錦（兵庫県西脇市黒田庄「躍感塾」産100%）,40,16.6,3,1.7,,能登水系,,,古酒,,,D:熟成系,中庸・バランス系,3,4,4,3,3,2,3,720,false,false,2026-08-20
4861,https://find-sake.me/sake/4861,酒峰加越 朱ノ吟,しゅほうかえつ あかのぎん,Shuho Kaetsu Aka-no-gin,10011,株式会社加越,Kaetsu,https://find-sake.me/brewery/10011,https://www.kanpaku.co.jp/,大吟醸,山田錦,38,15.5,4,1.3,協会1801号,,,袋しぼり,,,,A:メロン・白桃系,,3,3,3,5,3,5,5,720;1800,false,false,2026-08-20
50463,https://find-sake.me/sake/50463,酒峰加越 紫ノ氣,しゅほうかえつ むらさきのいき,Shuho Kaetsu Murasaki-no-iki,10011,株式会社加越,Kaetsu,https://find-sake.me/brewery/10011,https://www.kanpaku.co.jp/,大吟醸,山田錦,38,17.5,,,,白山・手取川水系,,,原酒,,,A:メロン・白桃系,中庸・バランス系,4,2,4,5,4,4,3,720,false,false,2026-08-20
34984,https://find-sake.me/sake/34984,酒峰加越 黒ノ滴,しゅほうかえつ くろのしずく,Shuho Kaetsu Kuro-no-shizuku,10011,株式会社加越,Kaetsu,https://find-sake.me/brewery/10011,https://www.kanpaku.co.jp/,大吟醸,山田錦,38,17.5,5.5,1.3,協会1801号,白山・手取川水系,,中取り,原酒,,,A:メロン・白桃系,中庸・バランス系,3,3,2,5,3,5,4,720;1800,false,false,2026-09-07
25597,https://find-sake.me/sake/25597,酒袋吊るし 十代目 しぼりたて生酒,さかぶくろつるし じゅうだいめ しぼりたてなまざけ,Sakabukuro Tsurushi Judaime Shiboritate Namazake,10034,橋本酒造株式会社,Hashimoto Shuzo,https://find-sake.me/brewery/10034,https://judaime.com/,本醸造,,,18,,,,,,酒袋吊るし（雫取り・無加圧）、無濾過,生原酒（要冷蔵）,,,C:バナナ系,中庸・バランス系,4,3,4,3,5,4,2,720,false,false,2026-09-04
44174,https://find-sake.me/sake/44174,酒袋吊るし 純米生原酒 重右衛門,さかぶくろつるし じゅんまいなまげんしゅ じゅうえもん,Sakabukuro Tsurushi Junmai Nama Genshu Juemon,10034,橋本酒造株式会社,Hashimoto Shuzo,https://find-sake.me/brewery/10034,https://judaime.com/,純米酒,五百万石,70,17,,,,,,酒袋吊るし（雫取り・無加圧）,生原酒（要冷蔵）,,,,中庸・バランス系,4,3,4,4,5,4,2,720;1800,false,false,2026-09-04
18325,https://find-sake.me/sake/18325,酒袋吊るし 醪のささやき,さかぶくろつるし もろみのささやき,Sakabukuro Tsurushi Moromi no Sasayaki,10034,橋本酒造株式会社,Hashimoto Shuzo,https://find-sake.me/brewery/10034,https://judaime.com/,本醸造,国産米,70,18.5,,,,,,酒袋吊るし（雫取り・無加圧）,生原酒（要冷蔵）,,,,中庸・バランス系,4,3,3,3,5,5,2,720;1800,false,false,2026-09-04
40571,https://find-sake.me/sake/40571,金乃澤 金沢金箔入,きんのさわ かなざわきんぱくいり,Kin-no-sawa Kanazawa Kinpaku-iri,10006,株式会社金谷酒造店,Kanaya Shuzoten,https://find-sake.me/brewery/10006,https://www.hakusan-takasago.jp/,本醸造酒,酒造好適米,60,15,,,,白山・手取川水系,,,,,,,中庸・バランス系,3,3,3,3,3,4,5,250;720,false,false,2026-08-20
44538,https://find-sake.me/sake/44538,金沢美人 純米吟醸 あまくち,かなざわびじん じゅんまいぎんじょう あまくち,Kanazawa Bijin Junmai Ginjo Amakuchi,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,金沢美人,60,13,-17,1.4,,白山水系,,,,,,D:熟成系,中庸・バランス系,1,3,5,4,3,1,5,500,false,false,2026-08-20
36406,https://find-sake.me/sake/36406,金澤 加賀金箔入,かなざわ かがきんぱくいり,Kanazawa Kaga Kinpaku-iri,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,普通酒,,65,14,4,2,,白山水系,,,火入れ,,,,中庸・バランス系,4,3,2,2,1,5,5,500,true,true,2026-08-26
42417,https://find-sake.me/sake/42417,金澤中村屋 夏の生酒 純米吟醸生原酒,かなざわなかむらや なつのなまざけ じゅんまいぎんじょうなまげんしゅ,Kanazawa Nakamuraya Natsu-no-namazake Junmai Ginjo Nama Genshu,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米吟醸酒,五百万石,58,16,0,1.8,吟醸酵母（金沢酵母）,白山水系,低温発酵,,生酒 / 原酒,,,A:メロン・白桃系,爽快・リンゴ酸系,3,4,3,4,4,4,4,720,true,true,2026-08-26
20060,https://find-sake.me/sake/20060,金澤中村屋 無濾過特別純米,かなざわなかむらや むろかとくべつじゅんまい,Kanazawa Nakamuraya Muroka Tokubetsu Junmai,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,特別純米酒,五百万石,58,16,3,2,14号酵母(金沢酵母),白山水系,,無濾過,火入れ,,,,,4,4,5,4,5,4,3,720;1800,true,true,2026-08-26
41771,https://find-sake.me/sake/41771,金澤中村屋 純米,かなざわなかむらや じゅんまい,Kanazawa Nakamuraya Junmai,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米酒,五百万石,58,14,3,1.5,,白山水系,,,火入れ,,,,中庸・バランス系,4,3,3,2,2,4,4,720;1800,true,true,2026-08-26
19985,https://find-sake.me/sake/19985,金澤中村屋 純米 生原酒 しぼりたて,かなざわなかむらや じゅんまい なまげんしゅ しぼりたて,Kanazawa Nakamuraya Junmai Nama Genshu Shiboritate,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米酒,五百万石（石川県産100%）,58,16,,,,白山水系,,,しぼりたて / 生酒 / 原酒,,,B:青リンゴ・レモン系,中庸・バランス系,4,3,4,3,4,4,3,720,false,false,2026-09-06
52842,https://find-sake.me/sake/52842,金澤中村屋 純米にごり酒,かなざわなかむらや じゅんまいにごりざけ,Kanazawa Nakamuraya Junmai Nigorizake,10003,中村酒造株式会社,Nakamura Shuzo,https://find-sake.me/brewery/10003,https://www.nakamura-shuzou.co.jp/,純米酒,五百万石,58,15,,,,白山水系,,にごり,火入れ,,true,C:バナナ系,中庸・バランス系,2,3,5,3,5,4,4,720,true,true,2026-08-26
